543462,1715,1464116,pv,1511658000
639420,4430768,2558244,pv,1511658085
652435,890126,4756105,pv,1511658085
65944,3460145,3607361,pv,1511658085
289309,2258006,672001,pv,1511658085
123245,4876649,2629787,pv,1511658085
944633,4836786,4152994,fav,1511658086
24828,3086756,4396514,pv,1511658086
753728,3293981,2529187,buy,1511658086
829669,3964688,2920476,pv,1511658086
674360,3304208,570735,pv,1511658086
205752,2659028,3747017,pv,1511658086
302601,2219998,801221,pv,1511658086
405290,3567468,4173315,pv,1511658086
468290,3196780,4756105,pv,1511658086
984372,1057878,2306045,pv,1511658086
257767,4936530,4801426,pv,1511658087
469083,492478,4643350,pv,1511658087
780659,4454397,2520771,pv,1511658087
442221,2435187,2520377,pv,1511658087
956752,776309,4357323,pv,1511658087
784463,386802,3776866,pv,1511658087
737216,2763356,3607361,pv,1511658087
277159,4456634,2735466,pv,1511658087
998645,433634,1994940,pv,1511658087
865012,4472354,4145813,pv,1511658087
256844,194373,1575622,pv,1511658087
376075,4664031,4756105,pv,1511658087
89383,4010014,2693696,pv,1511658087
327950,3294219,696911,pv,1511658087
85099,337331,4217906,pv,1511658087
735926,2551616,643645,pv,1511658088
38720,5126124,1851156,cart,1511658088
776448,4932853,4129924,pv,1511658088
925780,1917157,4276787,pv,1511658088
411780,3823432,1859277,pv,1511658088
441000,1592962,154040,pv,1511658088
48463,2279428,2303546,pv,1511658088
806469,2223383,4181361,pv,1511658088
410282,1611884,1158475,pv,1511658088
646967,890799,2920476,pv,1511658088
165972,1946545,4558987,pv,1511658088
213867,119595,4044118,pv,1511658088
332075,2800365,3002561,pv,1511658088
34879,2274343,916973,pv,1511658088
633200,1563897,1320293,pv,1511658088
347280,5138724,2355072,pv,1511658088
572491,2401750,4918438,buy,1511658089
482543,3317289,4756105,pv,1511658089
248136,2949091,2725426,pv,1511658089
912390,1846009,2735466,buy,1511658089
207336,1493359,344833,pv,1511658089
952253,2266185,1817004,pv,1511658089
986160,30949,4357323,cart,1511658089
750310,4562667,1061857,pv,1511658089
365606,4928493,3607361,pv,1511658089
808342,763594,2520377,cart,1511658089
679641,4991228,2858794,pv,1511658090
706148,2637304,2465336,pv,1511658090
259118,913491,4145813,pv,1511658090
323328,3794711,4145813,pv,1511658090
728370,2937691,4756105,pv,1511658090
887530,4989453,4145813,pv,1511658090
96135,812166,1528701,cart,1511658090
844521,3109500,4086613,pv,1511658090
277786,3077222,5003455,pv,1511658090
684152,515952,500212,pv,1511658090
762255,22117,2685357,pv,1511658091
44224,3201723,2465336,pv,1511658091
403796,422670,3935164,pv,1511658091
43363,3434534,1080785,pv,1511658091
878926,4330698,2181935,pv,1511658091
771641,3122690,2735466,pv,1511658091
142325,890416,2042400,cart,1511658092
399320,4802868,2355072,pv,1511658092
765193,628705,1807416,pv,1511658092
157244,301985,348175,pv,1511658092
950774,4568756,1320293,pv,1511658092
414988,205346,4756105,cart,1511658092
927966,280499,1430205,pv,1511658092
259078,1729257,2640118,pv,1511658092
488376,1145922,1320293,pv,1511658093
42301,4248345,2945933,cart,1511658093
877567,144496,3647870,pv,1511658093
95589,3047180,238434,pv,1511658093
154811,2144192,2440115,pv,1511658093
70758,2908595,2926020,pv,1511658093
957694,4074013,4357323,pv,1511658093
693679,3503219,2885642,pv,1511658093
547556,2821271,1125862,pv,1511658093
386514,1670246,2465336,pv,1511658093
964759,3392309,4181361,pv,1511658093
687542,1463162,2590256,pv,1511658093
565419,1500050,883960,pv,1511658093
921642,2015020,4756105,pv,1511658093
549488,4799748,737184,pv,1511658093
800217,5147845,4756105,pv,1511658094
876028,1850882,4170419,pv,1511658094
599606,1215898,3138705,pv,1511658094
798649,2997187,860357,pv,1511658094
797202,3532904,2355072,pv,1511658094
746720,1563389,3645362,pv,1511658094
899472,2268659,1080785,pv,1511658094
677848,3461766,1080785,pv,1511658094
465360,331457,570735,pv,1511658094
628282,3459820,4357323,pv,1511658094
776448,4945712,133009,pv,1511658094
635932,5078620,3738615,pv,1511658094
782383,2788436,801221,pv,1511658094
328910,1983448,4533189,pv,1511658094
365976,739553,1320293,pv,1511658095
139013,1367890,4756105,pv,1511658095
240318,3867181,1879194,pv,1511658095
895568,1991884,2520771,pv,1511658095
550084,4352355,245312,pv,1511658095
834328,3232296,2321441,pv,1511658095
849844,5123724,2939262,pv,1511658095
607228,910181,2342116,pv,1511658095
732117,3494277,4756105,pv,1511658095
151111,3470034,791327,pv,1511658096
587752,1245513,2982027,pv,1511658096
873702,3528508,2718588,pv,1511658096
938116,4839658,4217906,pv,1511658096
426171,3254503,4756105,pv,1511658096
854608,1620217,904454,buy,1511658096
415117,685472,3004853,pv,1511658096
437970,2527324,3898483,pv,1511658096
820700,3894780,3607361,pv,1511658096
638370,3227489,285583,pv,1511658097
737631,1487354,3607361,pv,1511658097
996964,3589541,102272,pv,1511658097
752089,2426349,2465336,pv,1511658097
702009,4574175,154040,pv,1511658097
190255,863243,2355072,pv,1511658097
654139,2541613,2131531,fav,1511658097
296974,2848030,3738615,pv,1511658097
379202,429876,965809,buy,1511658097
241837,2805233,1787510,pv,1511658097
417820,3221274,2247880,pv,1511658098
564938,4977869,154040,pv,1511658098
72303,4078693,4801426,pv,1511658098
425623,3956790,2825431,pv,1511658098
384498,328289,4181361,pv,1511658098
678022,1468050,570735,pv,1511658098
763438,1347720,1080785,pv,1511658098
988970,673866,2778281,pv,1511658098
630287,4722518,4756105,pv,1511658098
439227,4406761,4756105,pv,1511658098
912925,4830877,1080785,pv,1511658099
217722,535196,841696,pv,1511658099
608838,3713494,4756105,pv,1511658099
16474,4493580,4804883,cart,1511658099
162212,4249271,2939262,pv,1511658099
234159,2994701,2520771,pv,1511658099
911512,3893319,2640118,pv,1511658099
751648,3625032,846990,pv,1511658099
139665,1465966,2885642,pv,1511658099
504476,3986424,2885642,pv,1511658099
835589,539966,2355072,pv,1511658100
932131,3857098,375240,pv,1511658100
635603,1969989,3805065,pv,1511658100
911160,5081388,149192,pv,1511658100
935258,2703261,1807416,pv,1511658100
866763,2578956,1020087,pv,1511658100
581989,1314225,1464116,pv,1511658100
92475,4886195,3549297,pv,1511658100
542989,105406,238434,pv,1511658100
76759,589148,1299190,pv,1511658100
309122,2773677,2465336,pv,1511658101
505980,2275708,3616520,pv,1511658101
967422,2508716,4756105,pv,1511658101
953579,2939604,982926,fav,1511658101
27222,2539203,4756105,pv,1511658101
632753,4219753,2934788,pv,1511658101
152459,4218545,3139583,pv,1511658101
696514,2308582,4170419,pv,1511658101
120766,3457869,2158079,cart,1511658101
332708,775248,720055,pv,1511658101
785621,2229783,1859277,pv,1511658101
541493,3997635,4145813,pv,1511658101
1000565,4657120,1429156,pv,1511658101
191658,3024346,2465336,pv,1511658101
427439,3834939,2702525,pv,1511658101
931507,1956224,4801426,cart,1511658102
478340,134731,583014,pv,1511658102
530376,2412201,5071267,pv,1511658102
556857,1478792,235534,pv,1511658102
235487,3239616,3672452,pv,1511658102
7046,3569818,3738615,cart,1511658102
527378,413058,983613,pv,1511658102
951164,3648725,149192,pv,1511658102
898537,4095015,3490970,pv,1511658102
435778,1046005,2860496,pv,1511658102
901262,2235394,2465336,pv,1511658102
397330,987171,1029459,pv,1511658102
41109,3266448,3835723,buy,1511658102
775555,3643440,4731191,pv,1511658102
549794,1070612,3415144,pv,1511658102
224837,2184760,2615320,pv,1511658102
606933,3603103,1080785,pv,1511658103
685525,1925476,1125862,pv,1511658103
168523,335593,1575622,pv,1511658103
447468,3077988,2920476,pv,1511658103
851129,3367676,2533863,pv,1511658103
2555,2531512,145388,pv,1511658103
231453,213637,4145813,cart,1511658103
155302,3103810,4756105,pv,1511658103
437872,3959809,1567637,buy,1511658103
34939,4561746,2872443,pv,1511658103
984166,1742466,321567,pv,1511658104
977084,677556,3767409,pv,1511658104
498239,4759466,84264,pv,1511658104
673482,5152578,3002561,pv,1511658104
25234,4054932,3002561,pv,1511658104
815179,4188125,4145813,pv,1511658104
6599,3176664,3607361,cart,1511658104
364946,1007062,3398567,pv,1511658104
242560,2053930,4145813,pv,1511658104
430130,3263318,3004853,pv,1511658104
885359,789929,1050007,pv,1511658104
844357,4916914,2520771,cart,1511658105
317338,2821308,4756105,pv,1511658105
178266,3137059,2945933,pv,1511658105
472276,2428275,4756105,pv,1511658105
104272,3563543,883960,pv,1511658105
210096,2329147,1275696,fav,1511658105
761062,4694505,255969,pv,1511658105
973585,245566,2736436,pv,1511658106
992363,3360483,4756105,pv,1511658106
545257,4702391,4643350,pv,1511658106
466631,720873,2735466,pv,1511658106
222158,635932,4901188,cart,1511658106
959927,2256015,2782399,pv,1511658106
925365,2395565,4700878,buy,1511658106
683836,3833668,2832009,pv,1511658106
413060,3614812,4099608,cart,1511658106
82170,3936745,2465336,pv,1511658106
390177,1628323,1320293,pv,1511658106
223459,2794017,2520377,pv,1511658106
905474,2570064,2304296,pv,1511658106
6273,1685459,2735466,pv,1511658106
716384,4847472,570735,pv,1511658107
619747,4499025,4736122,buy,1511658107
951079,720458,4145813,pv,1511658107
684209,471135,3607361,pv,1511658107
877605,1241404,1464116,pv,1511658107
750252,4713705,1299190,pv,1511658107
816286,4947926,2558244,fav,1511658107
190629,2389652,2693696,pv,1511658107
291599,3147461,4827153,pv,1511658107
689560,4056344,4170419,pv,1511658107
789414,1829955,5041153,pv,1511658108
165889,2320817,1595193,pv,1511658108
228626,3018845,3836451,pv,1511658108
589083,1803684,2640118,pv,1511658108
435977,534605,2520377,pv,1511658108
1001724,3480883,886203,pv,1511658108
827565,5031300,2520377,pv,1511658108
427673,3257248,2520771,pv,1511658108
442888,3638779,4962280,pv,1511658108
6951,2990265,2578647,pv,1511658108
68098,806427,2735466,pv,1511658108
883971,3765292,4334077,pv,1511658108
693535,2921286,3967525,pv,1511658108
865548,2725976,3607361,pv,1511658109
378759,4889751,149192,pv,1511658109
187223,312026,4801426,pv,1511658109
432773,1320244,3189935,cart,1511658109
409678,1831842,801221,pv,1511658109
471199,416875,2355072,pv,1511658109
266237,4871155,1320293,pv,1511658109
309647,4982319,703487,cart,1511658109
406020,609992,4022701,pv,1511658109
284503,4778904,35290,pv,1511658109
553229,3606575,3673049,pv,1511658110
462498,3196234,1080785,pv,1511658110
885983,996267,3607361,pv,1511658110
527378,3144104,385383,pv,1511658110
907252,4499389,874007,pv,1511658110
729714,4654360,4818107,pv,1511658110
895674,4374565,64179,pv,1511658110
972290,841417,1957261,cart,1511658110
136826,5051027,3354186,pv,1511658110
748688,3571029,2885642,pv,1511658110
400417,143893,2558244,pv,1511658110
468850,3194817,4756105,pv,1511658110
296634,4776072,2735466,pv,1511658110
140716,662688,982926,pv,1511658110
542514,4985981,869231,pv,1511658110
261948,3493253,982926,pv,1511658111
654813,4988476,883960,pv,1511658111
688776,1505910,1376358,pv,1511658111
717634,3878236,2020240,pv,1511658111
61356,3263580,2465336,pv,1511658111
14553,2177564,1879194,pv,1511658111
109237,3323255,289692,pv,1511658111
807778,587616,2640118,fav,1511658111
906199,1343119,2735466,pv,1511658111
274766,2932442,3510979,cart,1511658111
986160,4437794,4357323,pv,1511658111
811123,669623,2465336,pv,1511658111
181547,1992987,2465336,pv,1511658111
902472,1635236,2355072,pv,1511658111
592277,2253111,4756105,pv,1511658111
760390,3976720,1546352,pv,1511658111
970474,2027773,3953647,buy,1511658112
204478,1194526,3720767,pv,1511658112
828297,5087202,2072473,pv,1511658112
971686,4975814,2640118,pv,1511658112
813983,3674108,2885642,fav,1511658112
522166,5066189,4756105,pv,1511658112
700615,2852783,2355072,pv,1511658112
871127,2950552,1859277,pv,1511658112
850458,2027093,4145813,pv,1511658112
476625,120766,3738615,pv,1511658112
146495,49807,3645362,pv,1511658112
873169,335197,4364882,pv,1511658112
43105,2160102,314028,pv,1511658112
126825,238514,3607361,pv,1511658112
469978,1410743,72526,pv,1511658112
469083,3098356,4643350,pv,1511658112
76859,3426484,982926,pv,1511658113
219819,3508368,2520377,pv,1511658113
318071,5125913,1875258,pv,1511658113
150374,832991,4756105,pv,1511658113
562414,5071637,2520377,pv,1511658113
500322,2793217,4358294,fav,1511658113
902996,44446,4181361,cart,1511658113
122226,2364200,2465336,cart,1511658113
334620,2252602,2892802,pv,1511658113
321022,2806010,3299155,pv,1511658113
37819,600756,2228184,pv,1511658113
604760,5032230,3738615,pv,1511658113
400808,2587849,4756105,pv,1511658113
15594,1534824,4048584,pv,1511658114
487970,2633979,3524510,pv,1511658114
763523,751591,466400,pv,1511658114
807282,3699958,2462567,pv,1511658114
332075,5052819,3002561,pv,1511658114
508624,3898944,1320293,pv,1511658114
679805,783669,1045172,pv,1511658114
988584,1698575,4801426,pv,1511658114
295084,1708675,3440715,pv,1511658114
417602,356611,4789432,pv,1511658114
176802,4788322,285583,pv,1511658114
223459,1883131,2520771,pv,1511658114
556610,2711481,1568197,pv,1511658115
38118,1580449,2082734,pv,1511658115
962621,3328172,903809,pv,1511658115
725192,1540303,4282670,pv,1511658115
576781,4988398,154040,pv,1511658115
701967,2488899,2355072,pv,1511658115
38172,264706,2355072,fav,1511658115
351009,5020600,1464116,pv,1511658115
440653,3093290,4145813,pv,1511658115
672570,4286872,1819175,pv,1511658115
124026,1283919,2355072,pv,1511658115
787201,2008913,2640118,pv,1511658116
784160,911583,3228699,pv,1511658116
924577,4709263,4159072,pv,1511658116
249179,1385073,672001,pv,1511658116
76409,2157439,149192,pv,1511658116
346955,2889145,3864364,pv,1511658116
983075,2931412,2355072,pv,1511658116
158600,46643,2923068,fav,1511658116
540744,3538201,2778281,pv,1511658116
864169,3799186,982926,pv,1511658116
895568,4667271,4801426,pv,1511658116
276718,4229130,360294,pv,1511658117
162450,4245355,2465336,pv,1511658117
418240,4878354,4145813,fav,1511658117
787175,4053789,4826471,pv,1511658117
342222,1924468,2735466,pv,1511658117
5031,3658444,2896142,pv,1511658117
799910,3836844,1817004,buy,1511658117
168644,2137814,1655632,pv,1511658117
602875,3903082,4756105,pv,1511658117
656792,439130,2738312,pv,1511658117
577777,3810114,4756105,pv,1511658118
943406,866111,2465336,pv,1511658118
867634,1085169,154040,pv,1511658118
182867,3198123,4118464,pv,1511658118
872781,2164310,4181361,pv,1511658118
140965,1185561,2042400,pv,1511658118
239068,220669,4756105,pv,1511658118
368572,2369710,4357323,pv,1511658118
507110,3624285,3607361,pv,1511658118
182881,3761770,1080785,pv,1511658118
585408,1247472,2520377,pv,1511658118
30959,2755037,3607361,fav,1511658119
244334,2082064,384755,pv,1511658119
59131,2609355,154040,pv,1511658119
355330,1993427,781315,pv,1511658119
729560,1929104,5071267,pv,1511658119
931846,1188091,1061857,fav,1511658119
222707,3793640,4181361,cart,1511658119
394412,2919587,4145813,pv,1511658119
859796,4038767,2558204,pv,1511658119
1011132,239212,982926,pv,1511658120
770091,1448621,882707,pv,1511658120
9465,112196,2877672,pv,1511658120
802112,4415618,2832009,pv,1511658120
179304,4142935,3108044,pv,1511658120
585306,451147,866301,buy,1511658120
768657,4844649,3328511,pv,1511658120
461523,1714330,2465336,pv,1511658120
834270,2342468,2880419,pv,1511658120
211539,3139213,1464116,pv,1511658120
654037,4327617,1689624,pv,1511658120
961565,1103893,4756105,pv,1511658120
93935,4533759,2892802,pv,1511658120
587420,2516678,3673501,pv,1511658121
569386,5126076,2572604,pv,1511658121
7956,739014,2877672,pv,1511658121
1001332,4172067,2920476,pv,1511658121
166691,1749157,1787510,pv,1511658121
731763,3619936,411153,pv,1511658121
986804,4023750,4339722,pv,1511658121
442101,3502027,2476560,pv,1511658121
883843,840373,1868423,pv,1511658121
947076,2573241,1265358,pv,1511658121
828297,4366363,2072473,pv,1511658121
757989,1645918,1691699,pv,1511658121
776721,1601987,2355072,pv,1511658121
633478,4670690,4756105,pv,1511658122
563275,4066257,1026507,fav,1511658122
268373,5150006,1165503,pv,1511658122
856614,3830677,2885642,pv,1511658122
593894,1279125,4145813,pv,1511658122
466173,1943013,1521931,buy,1511658122
224998,2515104,3998581,cart,1511658122
745308,425476,1464116,pv,1511658122
494233,4567592,3607361,pv,1511658122
950383,2251705,526781,pv,1511658122
346529,4408236,4756105,pv,1511658122
329315,3166408,3720155,pv,1511658123
964039,2922853,1080785,pv,1511658123
819191,2508584,154040,pv,1511658123
816492,2690879,4756105,fav,1511658123
565141,3555256,1787510,pv,1511658123
145681,2248116,2495340,pv,1511658123
63619,1211585,4801426,pv,1511658123
269791,3180790,2748804,pv,1511658123
875393,84298,4078249,pv,1511658123
687718,1355734,235534,pv,1511658123
362447,5161740,3177877,pv,1511658123
484467,5157294,2158079,pv,1511658123
309123,4162576,4170419,pv,1511658124
422979,4486192,3855599,pv,1511658124
219254,2408015,893651,pv,1511658124
654550,3049033,2891408,pv,1511658124
905052,3113268,2241047,pv,1511658124
53522,4414271,4145813,pv,1511658124
390257,4333209,3002561,pv,1511658124
767294,577781,4697972,pv,1511658124
737124,2353363,2640118,pv,1511658124
642147,2253677,4731191,pv,1511658124
624034,3981120,3570656,pv,1511658124
432415,1465296,3026556,pv,1511658124
271815,2066501,399287,pv,1511658124
601630,4100345,4242717,pv,1511658124
517649,137024,1216617,pv,1511658124
610847,66701,2920476,pv,1511658125
201335,5093135,1320293,cart,1511658125
309365,5069542,4756105,pv,1511658125
613207,3571910,3669044,pv,1511658125
613201,2972905,4918438,pv,1511658125
633200,3104240,3607361,pv,1511658125
737124,379075,2640118,pv,1511658125
540397,2684625,3158249,pv,1511658125
165371,73905,4756105,pv,1511658125
159724,4813854,149192,pv,1511658125
285636,2981580,2355072,pv,1511658125
850458,1304341,4145813,pv,1511658125
603038,2004579,2609569,pv,1511658125
49495,1742930,4756105,pv,1511658126
753008,224906,4756105,pv,1511658126
122727,2688038,3002561,pv,1511658126
740785,3779167,1216617,pv,1511658126
1012247,27540,3361496,pv,1511658126
429606,959564,3797203,pv,1511658126
605297,1918208,873792,pv,1511658126
759006,4004043,941949,pv,1511658126
212230,61272,2355072,pv,1511658126
380155,1714926,4882154,pv,1511658126
672574,3391967,4690421,pv,1511658126
415117,1045255,3004853,pv,1511658126
730502,1439010,4558987,pv,1511658126
716231,2232129,1516409,pv,1511658126
311972,3232222,3937919,pv,1511658126
876230,2810281,2465336,pv,1511658126
42270,2535046,3607361,pv,1511658127
355545,75140,4476428,cart,1511658127
840443,393188,3607361,pv,1511658127
640601,810185,3303026,pv,1511658127
248874,607817,4690421,pv,1511658127
284708,2401060,1792277,pv,1511658127
766407,4944889,1029459,pv,1511658127
61917,3289795,4756105,pv,1511658127
714144,1422568,1567637,pv,1511658127
900676,2408611,3253357,pv,1511658127
4161,200757,2355072,pv,1511658127
